overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
5.0,,True,"01 10, 2013",AFB5IRJ9O4NR4,B004LLIL5A,,Mrs. G. Yates,"A brilliant way to send presents abroad, makes it easier to keep in touch with family all over the world.",Quick,1357776000,
5.0,,True,"06 16, 2018",A362M3Q2AMCR0Z,B004LLIKVU,{'Gift Amount:': ' 50'},Uroko,Amazing and cute,Great and cute,1529107200,
5.0,,True,"12 6, 2012",A1WZLFCKHLY5AJ,B004LLIL5A,,Catherine Soderman,The online gift cards are convienent  and fast.  I would like a notice when the cards are received.  Thank you.,Gift Cards,1354752000,
5.0,,True,"01 21, 2017",A3B1VPDN57SNZ8,B0091JKVU0,{'Gift Amount:': ' 100'},Amazon Customer,These were perfect for all of my family members!  Get container for them!  Easy to order and they arrived as advertised! Thank you Amazon!,These were perfect for all of my family members,1484956800,
5.0,,True,"04 8, 2013",A2U8T2TMAXULHK,B005EISPCS,,Regina Cake,How do you rate a gift card.. Thanks and great purchase  .  . . . . . . . .,How do you rate a gift card.... lol  Great purchase,1365379200,
5.0,,True,"06 25, 2017",A2HPPDKDI011SE,B00BXLSPGQ,,Christine Sullivan,Great food and service,Five Stars,1498348800,
5.0,,True,"06 8, 2015",ASBBERUCQSBZ4,B00VW9QNPE,,Rick Lemar,Perfect and arrived on time!,Five Stars,1433721600,
5.0,,True,"01 31, 2015",A38PGB8D5XK77U,B004LLIKY2,,Amazon Customer,Love getting Amazon gift cards in an email. Very easy to use and also easy to give as gifts to long distant friends and family members.,Love getting Amazon gift cards in an email,1422662400,
5.0,6,True,"01 1, 2018",A15Q041TBAQ1S0,B00YD567IW,,Bobbie4apples,"Perfect if you want to avoid giving another website your credit card information.  Great alternative to Amazon video as well!  I recommend deciding which Netflix plan you want (basic, standard, & premium) ahead of time and multiplying the price by how many months you want.  That way, you know just how much to put on your gift card and avoid leftover $$.  Cheers!","Simple, yet great, gift idea",1514764800,
5.0,,True,"01 28, 2015",ABM52GSA59QK6,B0091JKY0M,{'Gift Amount:': ' 50'},Trish P,Great presentation for a holiday gift card and ease of purchase is soooo easy!,Five Stars,1422403200,
5.0,,True,"02 25, 2015",A1PBFJUQBMTR2,B004LLIL5A,,diane wheeless,"The gift card was wonderful, the person who rec'd it along with other gift cards from Amazon was able to purchase a kindle .","The gift card was wonderful, the person who rec'd it along with other ...",1424822400,
5.0,,True,"01 3, 2014",ARVPLVTJ15JCG,B004Q7CK9M,{'Gift Amount:': ' 25'},Diane E Blann,I like giving gift cards to Amazon for those in my family who are living away from my area so they can choose the gift they want and I don't have to pay for shipping. Win/win!,Gift cards are great at Amazon,1388707200,
5.0,,False,"08 10, 2015",AE7RJNWHZQK90,B00FTGTIOE,,Jennifer Gilvar,This item was perfect for us because I can split them up and give them as gifts to several people.,It's a gift card. Duh!,1439164800,
5.0,,True,"10 11, 2014",A2W2I1J45Z3PYI,B00EPLSUWA,,jennifer L,Can't go wrong with a gift card.,Five Stars,1412985600,
5.0,,True,"11 14, 2013",A1WI71QUZHKLCT,B004LLIL2I,,vannemic,This is such an awesome and really great product! I love it! Definitely worth it to give it a chance.,This is such an awesome and really great product! I love it! Definitely worth it to give it a chance.,1384387200,
5.0,,True,"07 3, 2018",AXIQCVOM64TVL,B00GOLGWVK,,Jim,We love gift cards.,We love gift cards.,1530576000,
5.0,,True,"10 21, 2012",A2SOPTXUJTF7ET,B004LLIL8M,,Javier Teixeira,"Para los venezolanos como anillo al dedo, si no tienes en que comprar conviertes tu cupo electronico en tarjeta de regalo, y en la cuenta pueden estar hasta que concigas en algo que quieras comprar, simplemente perfecto. Saludos.",perfecta !!!,1350777600,
5.0,,True,"04 25, 2015",AHM4D5C2QKDZ5,B004Q7CK9M,{'Gift Amount:': ' 15'},Sgosven,Good,Good,1429920000,
5.0,,True,"09 3, 2012",A5K0DM8TBT5ZN,B004W8D102,,Steph,"I've been very pleased giving Amazon gift certificates as gifts because they enable the receiver to buy whatever his or her heart desires. However, the only drawback I encountered was that I wasn't able to have the cost directly deducted from my checking account (my preferred method of payment), but rather, I had to charge it to one of my credit cards. Despite that fact, however, I will still continue to use Amazon gift certs.",Always a good gift,1346630400,
5.0,,True,"04 10, 2018",A1PN5NC3DZWJJH,B004LLIKVU,{'Gift Amount:': ' 50'},Loren Hagen,it's like normal money but limits you to spending it on amazon.com.  wow.  watch out Belkin BeE112230-08 power strip.  Mr. Gift Card is coming for ya.,Bitcoin.  More like s***coin when compared to this hombre.,1523318400,
5.0,,True,"03 31, 2014",AGPLVC158H0ME,B00H5BNKYA,,C. Jack,this was the most WONDERFUL video you created - it is funny and said what I'd want it to say. I watched it MANY times. Thank you for something DIFFERENT to brighten up a present in an unusual way.,A really innovative way to add levity to a Thank You - I loved it!,1396224000,
5.0,,False,"06 12, 2013",A2GHPETV0P9Y0W,B004KNWWOK,,Kindle37,"I was very pleased with the ""Queen for a day"" gift card. My mother also loved it .  Will definitely use a gift card again.",Very Pleased!,1370995200,
4.0,,True,"10 2, 2016",ABM337HG0IPVR,B0145WHH7W,,Mary,Love the fast  delivery,Four Stars,1475366400,
5.0,,True,"03 8, 2018",A2ZE27R1BNLWRH,B004LLIKVU,{'Gift Amount:': ' 50'},D. Fernandez,Grandchildren enjoyed it!,Five Stars,1520467200,
1.0,15,True,"08 16, 2013",A13UXMQNQHL1LS,B005ESMMWW,{'Gift Amount:': ' 50'},BRANDE SATTERFIELD,"I ordered two $50 cards, received email stating they could not be programmed (after I received them).  They sent me two more, received another email stating they could not be programmed (after I received them, again).  Thus, the carnival was upon us so we ended up getting a $50 Target Card and $50 Wal-Mart Card instead.","Sent two for work carnival, both did not work!!",1376611200,
5.0,,True,"09 12, 2015",A29ZNOVQFNLIJD,B00C5UMCIG,,Lyric,Person who received it liked it.,Perfect gift for all occasions,1442016000,
5.0,,False,"06 3, 2012",A3F88GLV93PM3B,B005ESMMWW,,Wendy Haraldsen,I was given an Amazon Gift Card for my birthday. It was very easy to use and I redeemed items for my Kindle. I will use these in the future for gifts.,gift card purchases,1338681600,
5.0,,True,"05 2, 2017",A1XSEMOMKK3QW4,B0188LO3UK,,MinneapolisMark,My mother loved it!,Works!,1493683200,
5.0,,True,"01 12, 2016",A1XQIOP7M55G8W,B004Q7CK9M,{'Gift Amount:': ' 10'},Jennifer Marie F. Campinell,"I gave this (along with a Kindle kitchen stand) to my mother for Christmas. She absolutely loved it! Now, she can choose any Kindle cookbook (or any other book) that she wants.",My mom loved it!,1452556800,
5.0,,True,"12 13, 2014",A3609319N1SHG5,B004W8D0Y4,,Yuranis,Excellent product. It's recommended for me,Five Stars,1418428800,
5.0,,True,"03 13, 2015",APPD5DLU7CAQ,B004KNWX6C,,Barb Cochrane,Thank you. Met my expectations.,Five Stars,1426204800,
5.0,,True,"06 4, 2018",A3UF3XUZU7X4EK,B0080IR6BA,{'Gift Amount:': ' 50'},Elizabeth Lamm,Grandpa loved his birthday present and I didn't have to wrap it with the cute case!,Five Stars,1528070400,
5.0,3,True,"01 29, 2018",A1ESN1V39HVSL6,B00BXLSGHO,,Amazon Customer,Very nice and came with envelope to address inside packaging.  Made Christmas shopping easy.,Five Stars,1517184000,
5.0,,True,"12 31, 2017",AC5RO8Y5RX9ZD,B00G3LBDDS,,Deena Waheed,"it works, code is not taken, easy way to get premium without a credit card",it works,1514678400,
5.0,,True,"11 21, 2013",A26W0BJI96GS9K,B004Q7CK9M,{'Gift Amount:': ' 25'},imacenagirl,"Always a perfect gift.  Never disappoints anyone.  My family are all avid readers,  so this always pleases them,  especially since the Kindle  books are such  an excellent bargain. A $25 gift card buys a ton of kindle books!",A Perfect Gift,1384992000,
5.0,,True,"06 5, 2016",A16BAG4MR26NHK,B00DNAGTIQ,,N.N.,Good price.,Five Stars,1465084800,
5.0,,True,"01 18, 2014",A3AZ0HJCL6GTWP,B0091JKY0M,{'Gift Amount:': ' 50'},Pepper,This was also a gift.  These work well for that person that one just does not know what to get.  Arrived on time and worked well.  Thank you,Giftcard,1390003200,
5.0,,False,"06 22, 2012",A3VQGJGHP7QIDF,B005EISPCS,,Lesa m. Horton,its the wolrds best app worth the fifty bucks so buy it... have u bought it yet... BUY IT! have u bought it yet,best app ever!,1340323200,
5.0,,True,"10 7, 2016",A12LK3KD9VU0LU,B014S24DAI,{'Gift Amount:': ' 25'},Nova,Love it!,Five Stars,1475798400,
5.0,,True,"08 16, 2016",AM74FRMVWCJSW,B00BXLT1UA,,onalee,Used it in N.Y. for a build a Bear!! Had no problems!! hope they do this same offer with other cards sometime!!,Used it in N. Y. for a build ...,1471305600,
5.0,,True,"01 19, 2017",AR6F3T21CH6MK,B0091JKY0M,{'Gift Amount:': ' 100'},atwb1,Easy to get and makes the person receiving it smile.,Easy,1484784000,
4.0,,True,"02 29, 2016",A3F6ZVL3N6OPM4,B00B2TFJEA,,Cheryl Reed,"Quick, easy, and fun to design!","easy, and fun to design",1456704000,
5.0,,True,"12 11, 2016",ADL4AT0OZ9IS6,B018UPUQ5A,,Jon A Frankel,Gift,Five Stars,1481414400,
5.0,,True,"02 28, 2016",A1F33GA42IXU3,B004Q7CK9M,{'Gift Amount:': ' 25'},IMJACKB,Good quick gift.,Five Stars,1456617600,
1.0,,False,"12 12, 2015",A2HVZTF49IS805,B0091JKJ0M,{'Gift Amount:': ' 50'},sheryl,"I did not get my $10.00 promo code discount on my recent purchase, it said use:  1115GCARDS was invalid so, not sure why I did not get that?",PROMO CODE DID NOT WORK,1449878400,
5.0,,True,"01 14, 2017",A296R5WPNNE70P,B00AR51Y5I,,Amazon Customer,Good deal,Good Deal,1484352000,
5.0,,True,"01 15, 2017",A3A89CHL9F2YY2,B01E4QUN0W,{'Gift Amount:': ' 100'},R. Hubbard,Such an easy and welcome gift for my nephew.,Fantastic gift idea!,1484438400,
5.0,3,True,"05 3, 2013",A39T9O6ZD7Q4KX,B001GXRQW0,{'Gift Amount:': ' 25'},martin,great card.  get one if you need one.  why the hell do I have to keep writing words? damn damn damn.,"of course, it worked.",1367539200,
5.0,,True,"11 10, 2015",A38B4KIEJJDF6K,B0145WHFB0,,Ramroumma,Great card!,Five Stars,1447113600,
5.0,,True,"02 3, 2014",A3TDY4FNCOQ503,B00CHSWG6O,,Jordan Palmer,The person I gave this bought a toaster with which they were satisfied. It was delivered properly and on time (as was the gift card).,Good stuff,1391385600,
5.0,,True,"11 26, 2012",A1JSODTH1YC4IO,B004LLIL4G,,FBG,"The choice of cards was excellent, the recipient loved not only the card but the attached gift.

What could have been more simple and successful?

What better way to handle the future?",Wonderful,1353888000,
1.0,,False,"01 21, 2018",A2MYDTBTN13UYN,B00PGOMSU0,,Bob,Can't figure out how to get the 70% off.  It only comes up at the full price.,One Star,1516492800,
5.0,,True,"01 15, 2016",A2AN1DP5ZOVQA9,B00BXLSM0A,,deedeec,Excellent Purchase.,Five Stars,1452816000,
5.0,,True,"07 22, 2014",A3O5NOTV8ID7HS,B004LLIL9Q,,KeylaMae,Quick and easy!,Five Stars,1405987200,
5.0,,True,"01 14, 2017",A2M0022F1BY9N3,B0091JKVU0,{'Gift Amount:': ' 150'},douglas,Perfect for a women that has everything!,Five Stars,1484352000,
5.0,,True,"07 4, 2016",A1BFCEXHIJRJC9,B00BXLSZPM,,Jean McGinnis,Gift cards are fabulous!,Five Stars,1467590400,
5.0,,True,"03 15, 2013",A19CZ5TW1DYWKT,B004LLIL4G,,Javier Lucidio Pastran,"Almost always I used Gift Card, and never had problems, in use, are actually very useful and application process for both buying and spend them is very good and fast.

It would be nice to give some extra credit amazon.com or reward for using Gift Card..",As always the best and fastest!!!,1363305600,
5.0,,True,"02 14, 2016",AFVYUSGRFGYC,B00FTJI60I,,Cathy,Very happy with them.  Gift giving made very easy.  Thank you,Five Stars,1455408000,
5.0,,True,"03 11, 2016",AZPPG697V4VR8,B00MV9GCYQ,,A Maryland Grammy,This made a perfect gift for a student living on a college campus.  E-mail delivery took it directly to him without me worrying about it getting lost or delayed in the regular mail.  I also didn't have to wait days to find out if it did arrive because he hadn't picked up his mail.  I had an immediate acknowledgement via text message.,A Perfect Gift For A College Student.,1457654400,
5.0,,True,"01 1, 2017",A36Y4FHTHM4ZN,B00GDHVSYG,,Nancy,Fast shipping Great gift,Five Stars,1483228800,
5.0,,True,"10 11, 2016",A2A5WVJ9FYIJVH,B00MV9PB5C,,Amazon Customer,"The gift card arrived in my inbox within minutes of purchasing. I was in the mall at the time, and I didn't have any problems using the gift card immediately in the store.",Purchased And Used Within Minutes,1476144000,
5.0,,True,"09 19, 2013",A2G5F3TTFLNK4H,B005EISPLE,,Seashell Lady,I can always find what i am looking for on Amazon.  It is nice to know that there is a great price and website to go to.,Great Way to send birthday wishes.,1379548800,
5.0,,True,"07 25, 2015",A25DVAS687P8BD,B004LLIL5A,,Jacquelyn T.,"Seller is great, satisfied.",Five Stars,1437782400,
5.0,,False,"01 2, 2015",A1E4QDY657UVA9,B00O3YIGOG,,CasperRocks,"PERFECT FOR A GIFT, BOX WAS BEAUTIFULL",Five Stars,1420156800,
5.0,,True,"05 28, 2016",A3NW41FEIH34V6,B00OGQ7SAO,,Crystal Buckler,"Got two of these for my husbands birthday, for him to use on our yearly beach trip....as we don't have a Bass Pro Shop near us. Very happy with my purchase.",Bass Pro Shop gift card....perfect birthday gift,1464393600,
5.0,,True,"03 10, 2017",A1DAYYSW7X7ON2,B005ESMF5G,{'Gift Amount:': ' 50'},joe,Awesome!,Five Stars,1489104000,
5.0,,True,"01 12, 2018",A1BPH3ULOGGPB5,B0091JKVU0,{'Gift Amount:': ' 25'},Dachshund Mom,excellent gift,Five Stars,1515715200,
2.0,,True,"01 2, 2015",A3ASZNTH910V83,B004LLILGO,,Geni,I expected the recipient to be able to shop at full Amazon not just UK. I will not be sending another gift card.,Only any good if you are in US,1420156800,
5.0,,True,"01 3, 2017",A153BKXXI4NHER,B01E4QS95I,{'Gift Amount:': ' 25'},Amazon Customer,"The gift box was perfect!  (Just right for the holidays.)
They came in plenty of time to mail them to my children.

Thank you,
Mary",Perfect gift,1483401600,
5.0,,True,"12 4, 2014",A9OD48SKTISFY,B004Q7CK9M,{'Gift Amount:': ' 15'},Angela R. Robinson,I love the greeting card. It's adorable. I'm glad Amazon offers the option to have greeting cards sent with gift cards.,I love the greeting card,1417651200,
1.0,,True,"01 7, 2014",A3QMX2HXVQOTS1,B006NQD8HM,,Margaret J. Clarke,This was a very inexpensive item and it's classic Macy's but I only needed 2 of them; the shipping charges were probably 3 times more than my total product price....bad choice on my part.,Why bother?,1389052800,
5.0,,True,"12 26, 2014",A1OGI6MT11GARY,B00P8N3O7U,,vladimir eminidis,AAA,Five Stars,1419552000,
5.0,,True,"11 10, 2015",A2ZABDOTY82UE3,B00JDQKFPC,,sirikanya,Nice box.,Five Stars,1447113600,
5.0,,True,"09 28, 2015",ABY3HUENTFWC0,B0066AZGD4,,Christopher Kelley,love it,Five Stars,1443398400,
5.0,,True,"04 15, 2018",A3HZZ60X18P9DP,B00JDQKFPC,,Hoosier Reviewer,"Great metal tin, a birthday gift for my son who works with metal. Perfect, right?",Perfect container!,1523750400,
5.0,,False,"01 27, 2017",AMF44TXY9OZ3E,B016PASHH6,,Amazon Customer,Perfect for my europe trip.,Five Stars,1485475200,
5.0,,True,"12 17, 2016",A3AERGFP1VG864,B014S24DAI,{'Gift Amount:': ' 500'},Dorothy T. Bokelmann,It arrived promptly and was just what I wanted.,Five Stars,1481932800,
5.0,,True,"06 28, 2016",AFSCWV7LHK36C,B0145WHSDA,,kdubs,Sent within moments of ordering. Will do this again especially with the kicker of $15 back to myself.,Five Stars,1467072000,
5.0,,True,"02 12, 2018",A14QX56815K56L,B01FYJMJHI,,Dcastro,It was extremely easy to purchase. Thank You,Five Stars,1518393600,
5.0,,False,"10 21, 2014",A1PP1SVFD3XAX1,B004Q7CK9M,{'Gift Amount:': ' 25'},pinadip,good quality good price,Five Stars,1413849600,
3.0,,True,"12 16, 2016",A28X2VIUORDE96,B0091JKVU0,{'Gift Amount:': ' 50'},Judy Beldyga,Received these gift cards and one was clearly marked as a 50$ gift card and the other had no monetary marking on it. It would have been nice to see the 25$ marking on the corner of the card just like the other one.,It would have been nice to see the 25$ marking on the corner of ...,1481846400,
3.0,,True,"03 21, 2014",A1VN0Z6XO4MPKF,B0062ON91K,,David,"Poorly written. Misleading title. Unfulfilling story. This is the biography of an adopted child, like thousands of others, tormented by his personal history. Philomena his mother disappears from the story a short way in and only briefly reappears at the unsatisfying conclusion. The writing is plodding as you would expect from a journalist tasked with writing a biography. If you are interested in the Republican party and its historic attitude towards homosexuality this is the book for you. if you are interested in forced adoption in the 50s and 60s there is little here you didn't know anyway.",Little to do with mother. All about the son. Nothing about the search.,1395360000,
5.0,,True,"02 28, 2018",AF1X8FW4VTNB,B004LLIKVU,{'Gift Amount:': ' 50'},Linda Starling,Excellent way to send birthday wishes to a son in Korea,Five Stars,1519776000,
5.0,,True,"07 11, 2014",A2JWYG8SEPCKVT,B00C5UMI3K,,Amazon Customer,Very easy way to gift!,Easy and fast!,1405036800,
4.0,,True,"02 25, 2018",A7H044U42BLHG,B005DHN6E2,{'Gift Amount:': ' 50'},JG,"I love the giftcards but wished they all came in a tin. Looks much more attractive for gift giving and like to keep the tin for change or pins,  etc.",I love the giftcards but wished they all came in a ...,1519516800,
5.0,,True,"07 18, 2014",A31JQZFAUXAQKL,B00G4IV2VI,,Amazon Customer,Thanks,Five Stars,1405641600,
5.0,,True,"04 2, 2018",A2K1RZHHN4ZFNO,B004LLIKVU,{'Gift Amount:': ' 50'},Patti,Son loved it once he found out where it was.,Had made his day,1522627200,
5.0,,True,"04 15, 2014",A161DK06JJMCYF,B004LLILGO,,J.E. Stephens,What an easy way to buy a gift that anyone will love. You can find almost anything on Amazon.  My daughters loved this!,Great Gift,1397520000,
5.0,,True,"07 5, 2018",A6PAKU5HA4B14,B00DNAGTIQ,,Marissa K,"yum, thanks!",Five Stars,1530748800,
4.0,,True,"01 17, 2017",A224C8EE4PCJM,B01E4QRAX0,{'Gift Amount:': ' 25'},JGus,Easy for it to fall out of the front - needed to tape it to secure it.,Four Stars,1484611200,
5.0,,True,"08 20, 2017",A1UIENU70E9INS,B01E4QQ6QM,{'Gift Amount:': ' 20'},Kathy N,"Everyone loves to get these Amazon gift cards.  I have some family members who are very difficult to shop for, so I give them gift cards instead of stressing over what to give.",Everyone loves to get these Amazon gift cards. I ...,1503187200,
5.0,,True,"08 16, 2017",A22DGPFKLNKSQU,B01FYJMJHI,,Valerie Patricio,I've purchased these a handful of times already and each time I've had absolutely no problems with them. I chose to get them delivered by email because it's convenient and fast. Then I printed them out. I've used these to purchase Vons' gas and groceries.,Cashier may give you a weird look but they work!,1502841600,
3.0,,True,"05 28, 2014",A2W7BMTQBX2PSL,B00ADR2XIC,,Handrij,"Just as everyone else is reporting, our box arrived smudged and a little crushed. However, it's not the box that really matters.",Just like everyone else,1401235200,
5.0,,True,"06 17, 2015",A2Z4WIMMBCJ34Y,B00B2TFJEA,,Isabel,Great little card!,Five Stars,1434499200,
5.0,,True,"02 23, 2018",A3UMQBKKQ87P00,B016CDNMMG,,Amazon Customer,PERFECT,Great gift,1519344000,
5.0,,True,"12 31, 2012",A3PQ4I97YUTIJ2,B004KNWWMW,,Ann,Always neat to produce in anticipation of the reaction I get from the receipients. Not a deal breaker but I wish it had an application where personal photographs could be incorporated.,Good fun!,1356912000,
1.0,10,True,"02 22, 2015",AT3FZP2GHMRLQ,B00KFLZVQM,,Eric,Went to PANDA EXPRESS at the registry the cashier won't accept the EGIFT CARD because he and the manager thinks that the Gift card is not meant to use for panda express!!! I WAS VERY DISSAPOINTED!!!,Went to PANDA EXPRESS at the registry the cashier won't ...,1424563200,
5.0,,True,"01 23, 2017",A3LA9WWE3M02AM,B0066AZGJI,,ADK,Such a great idea to be able to use your photo of choice!,Great idea!,1485129600,
5.0,8,True,"04 26, 2017",ACPV29SBTSTBS,B00BXLSGHO,,Rob,This can be used in AMC theaters.  This is an example of a product that doesn't really need a review text box.,This can be used in AMC theaters. This is ...,1493164800,
5.0,,True,"05 14, 2013",AGNPCLE0DKGNK,B004LLIKY2,,Nanasews,"Gave it to my daughter in law - a newer Kindle owner - and she loved it.  Easy to buy, send and use.",Gift Card,1368489600,
5.0,,True,"02 13, 2018",A1A95LYRMQBXYR,B004LLIKVU,{'Gift Amount:': ' 50'},Ellen B,My friend was thrilled with his gift card.,My friend was thrilled with his gift card.,1518480000,
4.0,,True,"04 25, 2016",A3PATXKR9RADS2,B0091JKVU0,{'Gift Amount:': ' 50'},jahk,"Cute little tin. Great for presenting a gift card at Christmas, or snow time!",Decorative tin,1461542400,
5.0,,True,"04 13, 2016",A3PGG6HPB4RQAC,B007V6ETDK,,Mary R,The easiest way to get the perfect gift for someone!,Always the perfect gift!,1460505600,
5.0,,True,"12 14, 2017",A3H7F0GG9LE426,B015OTJZCU,,jmirani,Nice box,Gift card,1513209600,
5.0,,True,"11 20, 2016",A2K865SSDH5H1J,B00G4IV2VI,,Gabriel Martinez,Gracias,Five Stars,1479600000,
5.0,,True,"09 13, 2015",A1OR5WIP9O270L,B00OX9OKO6,,Adela N. Rodriguez,"Great purchase!
Delivered to recipient's email inbox within 2 minutes!
Was able to get a birthday lunch right away in another state.
Best last minute gift option. Thanks Amazon!",5 stars,1442102400,
5.0,,True,"02 3, 2016",A2E3KQCML7BC5F,B0091JKY0M,{'Gift Amount:': ' 50'},Edie,well made and pleased with purchase,Five Stars,1454457600,
5.0,,True,"01 13, 2013",A3EW3E9MCEMGXE,B004Q7CK9M,{'Gift Amount:': ' 20'},Cynthia,It was the perfect gift and could not have been easier. I will use it again to as many people who use Amazon and I give gifts to.,amazon gift card,1358035200,
5.0,,True,"11 25, 2016",A2KYUMU2CRO0SB,B0091JL3OI,{'Gift Amount:': ' 0'},Richard R.,My daughter loved it.,Five Stars,1480032000,
5.0,,True,"07 21, 2013",A3S1TZL9X5KCLU,B0066AZGJI,,Mikhail Penkovsky,Good way for a quick gift for a person you are uncertain what to buy - pretty flexible with few mouse clicks!,Fast and simple way to buy a gift!,1374364800,
5.0,,True,"06 4, 2015",A1MG1NJ86SFDH1,B00H5BMF00,,Kay,Cute! Cute!,Five Stars,1433376000,
5.0,,True,"06 30, 2017",A27J3797MPEVU7,B007V6ETDK,,coyotepaws,the perfect gift every time!,Five Stars,1498780800,
5.0,,True,"01 8, 2017",A504SVNSLVFM3,B00FTGSKL6,,Lorna Rankin,Great item would buy again,AWSOME,1483833600,
5.0,,True,"11 20, 2014",A1SBZZS26LGZSE,B00B2TFSO6,,paula salazar,excellent...!,Five Stars,1416441600,
5.0,,True,"12 31, 2016",A2DMG1CCQIJ8DX,B00BXLUI5M,,Nancy L. Torbett,It was a gift for my daughter who uses Jiffy Lube in California.  She was delighted!,A Great Gift,1483142400,
5.0,,True,"02 4, 2014",A4WNRC9N8CDFU,B00AF0K82U,,Eileen Pagan,"Always the perfect gift for any family member. It is the universal gift card, it provides the ability to select absolutely anything. Love it",Love the ability to customize,1391472000,
5.0,,True,"01 30, 2016",ASRVNUS0AI73I,B015WY0DOQ,,Jodie Herpel,Love to get stuff like this as a gift,Five Stars,1454112000,
5.0,,True,"01 7, 2017",AGIWW338H774F,B01FERQT4E,,Barbara Green,Amazon gift cards are always received and the gift tag was a nice way to present it.,... are always received and the gift tag was a nice way to present it,1483747200,
5.0,,True,"10 6, 2015",A2PW3GB2CGMOR7,B00H5BNKYA,,Kirstie,Great gift idea for real estate client's!,Client loved it!,1444089600,
5.0,,True,"11 10, 2015",A1LS0NRNIXHTOH,B00AF0K90Q,,rainbowbend7,Perfect for my gift!,Five Stars,1447113600,
5.0,,True,"08 16, 2017",A2E61L3KN998J7,B007V6ETXA,,Antonio S.,Regale me una.,Five Stars,1502841600,
4.0,,True,"06 19, 2014",A15RQ8UKSJP30Z,B00BXQIGA6,,Tamika ward,"It worked perfectly, i was pleased with there product great color lip products and poor customer services maybe because it was a busy day idk",happy,1403136000,
5.0,,True,"02 23, 2016",A2AGA42IBXR235,B00CXZPG0O,,rubyagem,Just the gift I needed to send a friend without leaving my house.,Five Stars,1456185600,
5.0,,True,"09 18, 2015",ARKQFG8F2FJ8L,B005ESMFP6,,Amazon Customer,gift cards - what's not to love,Five Stars,1442534400,
5.0,,True,"02 17, 2016",A3O8W1PZT59FK2,B00P9VHCBU,,Amazon Customer,No waiting and no issues,Five Stars,1455667200,
1.0,7,True,"12 24, 2013",A2JKE952LGCHX,B00ADR2XIC,,Darrell Jones,"I ordered two of these before Amazon's stated deadline to make it to my home by Christmas Eve. It is now 12:26AM and they screwed me having the gifts for my family members on Christmas...I truly regret paying for the Prime Membership a few days ago as they have me over a Barrel...as the half grin of lackluster service breaks promises to me like a corporate customer pimp in the consumer ""club"".",Dont believe the shipping time,1387843200,
5.0,,True,"03 19, 2012",A31OQJCQ147R4N,B004LLILO6,,DC2,"Great service on my granddaughter's Valentine Gift Card.  So good I am ordering another for her next birthday, too.",Great service on Valentine Gift Card,1332115200,
5.0,,True,"02 17, 2018",AI5R09NDHL8Z2,B004LLIKVU,{'Gift Amount:': ' 50'},Erin,Getting the e gift card was quick and easy.,Five Stars,1518825600,
5.0,,True,"01 18, 2014",A1E2N2LQWAVBBG,B00G4IURXW,,Phyllis Cash,"With grandkids half way around the world, shopping has never been easier. Slow postal service and high postal fees really make for frustration, but Amazon gift cards are easy and very much appreciated!",Great Way to Shop!,1390003200,
5.0,,True,"01 17, 2017",A3AK84PYCLTSVK,B0091JKVU0,{'Gift Amount:': ' 75'},Kathryn Henderson,Good purchase,Five Stars,1484611200,
5.0,,True,"01 23, 2016",A35P72XKT1R4AY,B004Q7CK9M,{'Gift Amount:': ' 50'},Janine Belveal,Easy to use.  Bought a much needed humidifier which was on sale.  Still had a good portion of the card left to use.  Makes a great gift!,Easy to use,1453507200,
5.0,,True,"04 24, 2016",A2I86OT0RGI7NN,B00JDQJZWG,{'Gift Amount:': ' 50'},Bellablue,This cupcake tin is free with purchase of the gift card and I really was impressed with the quality of the tin and design.  This is definitely a reusable gift card holder.,SUPER CUTE and REUSABLE TOO!,1461456000,
5.0,,True,"01 12, 2014",AYQAF1M5EGS1J,B00G4IWEZG,,TML,This was very easy to do.  I was impressed with the quality and will use this feature for upcoming occasions.,Merry Christmas Gift Cert.,1389484800,
5.0,,True,"11 7, 2015",A1QBGVD4O2RUZL,B004LLIL3M,,MARY ATCHISON,Perfect gift as Amazon has so many things to choose from.,Five Stars,1446854400,
5.0,,True,"04 17, 2014",A22K1NDD8WLE2I,B004Q7CK9M,{'Gift Amount:': ' 20'},WILLINLTON FLORES,fino,Five Stars,1397692800,
4.0,,True,"11 4, 2016",A1OD9RMFXZ6LN8,B0080IR6BA,{'Gift Amount:': ' 50'},peter holquist,it was free,Four Stars,1478217600,
5.0,,True,"02 19, 2018",A210WH057B0MHI,B00BXLSPGQ,,Granny Frannie,Perfect gift for our daughter and son in law!  Bonefish Grill is one of their favorite places to eat.,Five Stars,1518998400,
5.0,,True,"09 23, 2017",A26K9CMNT3CMS2,B00JDQJZWG,{'Gift Amount:': ' 0'},Amazon Customer,I bought this for my daughter and she loved it.  She's a busy mom and can show from home when kids are asleep.  Was a hit.,I bought this for my daughter and she loved it. She's a busy mom and can show ...,1506124800,
5.0,,True,"08 20, 2014",A6SVDLBQALI0K,B00H5BMH44,,takatrp,"Got this for my 82 year old MIL for her birthday - she loved it!! My sister had to show her how to open it & apply it for her Kindle books, but she can do it now =)",cute.....,1408492800,
5.0,,True,"05 16, 2018",A15C79GQ76UD8N,B01B25LFGY,{'Gift Amount:': ' 0'},P. Hurst,graduation cap box very nice.,Five Stars,1526428800,
