overall,vote,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,image
5.0,,True,"12 19, 2012",A3KLKZ5QRUE7LG,B004LLIL2I,,Amazon Customer,It was a great way to give an adult child a chance to shop for themselves.  Can't miss with this gift.,Univeral Gift Idea,1355875200,
5.0,,True,"06 23, 2015",A10N0LD1CHN238,B00FZ5KKY6,,Jeskah,Friend appreciated the gift`,Good Gift for good grub!,1435017600,
5.0,,False,"01 31, 2017",A28P91ROY84I7W,B016PASHH6,,Deepak,Best deal,Five Stars,1485820800,
5.0,,True,"10 8, 2016",A1IAIKYI0T9QWG,B00MV9H6VY,,Paul Richards,thank you,Five Stars,1475884800,
5.0,,True,"02 12, 2018",A1BAQWISBM8L0R,B004LLIKVU,{'Gift Amount:': ' 50'},Donald,it's fast.  The person received in minutes.,it's fast. The person received in minutes.,1518393600,
5.0,,True,"01 21, 2017",A1JZTFSTQ6SKE2,B00JDQJZWG,{'Gift Amount:': ' 200'},Nell,Who doesn't love a gift card?,Five Stars,1484956800,
5.0,,False,"01 13, 2015",A9CEW4SMCXL4X,B0091JKPDI,{'Gift Amount:': ' 100'},Joseph P.,"The product was very satisfactory. It reached here on time,.",Five Stars,1421107200,
5.0,,True,"12 14, 2016",A1DZGKFEV05K90,B0091JKVU0,{'Gift Amount:': ' 50'},Colleen,Love the gift cards and love the container!,Five Stars,1481673600,
5.0,,True,"09 9, 2015",A2KT253HS5NKSU,B00BXLURUI,,Jackie Geist,Great value for local restaurant.,Logan's Roadhouse,1441756800,
5.0,,True,"03 3, 2018",AUMM0SQR213AF,B005ESMF5G,{'Gift Amount:': ' 0'},frances m daub,The good news is that my family is finally old enough for gift cards!  Yours are the favorite!,Five Stars,1520035200,
5.0,,True,"02 12, 2015",AXNX6W3Z0C8F4,B00H5BNENW,,K Daniello,Cute characters!,Triggers a smile!,1423699200,
5.0,,True,"04 4, 2015",A1KD7OWBIJQIIG,B00CHSWKEM,,Ruthie Brenner,"It was the perfect gift....but I had to work to get it.  After hours online and on the phone with a customer support person, it finally arrived in my email to print.  Well worth the inconvenience.  Next time, I'll just buy it in a retail store.",It was the perfect gift.,1428105600,
5.0,,True,"03 3, 2015",A3JLEAJJAI78I4,B004LLIL5A,,les,Gift cards are always a big hit for the recipients of Amazon Gift Cards.  They love picking out their own gift.  I have given many Amazon gift cards over the year.,A JOY TO RECEIVE,1425340800,
5.0,,True,"09 8, 2012",AAZKW961H9X82,B004W8D102,,akers1187,"The purchase of this card was very easy,very efficient and most satisfying. The receiver appreciated the options this gift gave him. I would certainly use this option again in similar circumstances.",gift card ease,1347062400,
5.0,,True,"03 9, 2015",A3PKORFNX1FC7D,B004LLIL0A,,Deivys Perez,Excelent......,Five Stars,1425859200,
5.0,2,True,"02 10, 2017",A30O4M42W6TVK3,B00S5JE4PU,,nick510,Great product. As advertised.,Great product. As advertised.,1486684800,
5.0,,True,"08 31, 2017",AEPUSBBIUEKLS,B00AR51Y5I,,Leslie M.,Love starbucks1,Five Stars,1504137600,
5.0,5,False,"01 17, 2015",A1YV3W2VVT6AZL,B00MN5VAWC,,Matt A,"Thanks for the great price and great deal. Very satisfied. Free shipping as well is awesome. iTunes cards are a great gift even for yourself.
If you could please send me the code so I can use it that would be great: matt.arnd@gmail.com",Great deal. Need code sent please,1421452800,
5.0,,True,"08 21, 2012",A5ZIKXSEOHWDP,B004KNWWU4,,deedee,"It was very easy to order, pay for, and print my Amazon gift cards.  I am techincally challenged but had no problems in completing the tasks.",easy,1345507200,
5.0,,True,"02 6, 2017",A32D9D57XOZ7QM,B01E4QS95I,{'Gift Amount:': ' 50'},michelle,Who can complain about a gift card? Everyone I know LOVES Amazon!,Five Stars,1486339200,
5.0,,True,"12 26, 2016",A16SXLXX0TN85M,B00UW1CEMY,,Amazon Customer,Enjoyed using the GC. I got it in few minutes,Great,1482710400,
5.0,,True,"08 23, 2017",A1O9AJM6H92LUY,B00OD4L2VU,,A.J.,Gave as a gift. no issues. Easier than traveling to store and a little more personal than cash (as a gift).  How do you rate a gift card?,No issues,1503446400,
5.0,,True,"02 25, 2018",A3ACSM4EEEEFSS,B00GOLGWVK,,Natalya ,Great.,Five Stars,1519516800,
5.0,,True,"08 4, 2015",A3Q19Q5C4MD8JP,B00BWDH2O6,,Timothy Q,perfect gift.,Five Stars,1438646400,
5.0,,True,"03 1, 2018",A3J9OQ4T2JOKF3,B004Q7CK9M,{'Gift Amount:': ' 25'},L. Rheney,Easy gift and satisfying to receive.,Easy gift,1519862400,
5.0,,True,"10 27, 2017",A2IHCY5AWYZL0V,B01CZ54L66,,Amazon Customer,Love it,Five Stars,1509062400,
5.0,,True,"08 29, 2015",A381M0ORI0DVEC,B007V6ETDK,,Country Feller,It was a birthday gift.,Gift,1440806400,
5.0,,True,"04 5, 2018",AUSTGEH2ZW6XI,B004Q7CK9M,{'Gift Amount:': ' 100'},CLW,Very great easy gift l,Five Stars,1522886400,
5.0,,True,"12 23, 2017",A2R3U3FT7RO46A,B01CZ54L66,,MandygailgAmazonCustomer,Perfect gift for my daughters sweet 16th,Teens will Love,1513987200,
5.0,,True,"06 13, 2015",AO979A9KROO7B,B004LLIL6O,,JoAnna Gray,Very pleased with gift card.  Easy delivery.  Friend loved it.,Five Stars,1434153600,
5.0,,True,"02 5, 2016",A1PX798J1NFV67,B00CXZPG0O,,hayden mcelroy,used this one 2 times,Five Stars,1454630400,
5.0,,True,"01 25, 2014",A3ME8T52K9GPQQ,B00H5BMYAG,,Amazon fan,Can you ever go wrong with an Amazon Gift Card??? I don't think so! My son-in-law is very hard to shop for. This has been my go-to since he and my daughter married and he is never disappointed!,Best gift to give (or get!)!,1390608000,
5.0,,True,"01 18, 2014",A2K0ZOEGFFYDGT,B004LLILGO,,LC,"All of my receivers loved it, will continue purchase gift cards from Amazon for all of my USA & Canada customers.",Great,1390003200,
5.0,,True,"03 17, 2012",A24N5WTLW4OF8E,B004LLIL00,,Brenda Kneeshaw,"Have never had anyone complain that I sent them an Amazon gift card.  Easy, fast, and great for that last minute gift you can send email.  Thankyou.",Gift Cards always please the Heart.,1331942400,
5.0,,True,"07 17, 2014",A206B66DZMEN6D,B004KNWWZE,,Shaundra M. Johnson,I was very pleased!!! This was a great time saver!!!,Five Stars,1405555200,
5.0,,True,"09 29, 2015",A37LPJ7BCDT34K,B00B2TFH3I,,Shelley R.,v. convenient,easy and usefyul gift,1443484800,
5.0,,True,"02 9, 2018",A1NRL0HYKFT339,B00VF0MCCS,,Amazon Customer,Avoiding traffic at mega shopping center during Christmas,Five Stars,1518134400,
5.0,,True,"05 18, 2015",A1XVDCB586VZL8,B004W8D0Y4,,Kindle Customer,Excellent way to send gifts to your young friends and family for graduation and other occasions.,Five Stars,1431907200,
5.0,,True,"10 22, 2016",A5I2D9JANKSSG,B004Q7CK9M,,Ellen  F,Always a great gift for someone who has everything,Five Stars,1477094400,
5.0,,False,"06 16, 2018",A3A0YK084OIO19,B0091JL3OI,{'Gift Amount:': ' 0'},D. Dalton,As advertised.,Five Stars,1529107200,
5.0,,True,"07 31, 2014",AXJPZL0TEFZ6D,B00CRQ4CF4,,Antonio Duncan,i order it in it came soon i order it love it,... order it in it came soon i order it love it,1406764800,
5.0,,True,"07 7, 2015",A3UO2Z8ISA9D89,B00B2TFSO6,,Luz Mendez,thank you,Five Stars,1436227200,
5.0,,True,"11 26, 2015",A33QENY507TAGF,B00JU71D4G,,Charlene A. Wilmes,Always a favorite!,Five Stars,1448496000,
5.0,,True,"11 2, 2016",AM5K9WVR5SH6Y,B00BWDH0LQ,,Amazon Customer,"I love it is so easy and convenient, and my sister could shop and buy what she wants just minutes after I bought it , is the best way to buy gift for Christmas.",Wonderful,1478044800,
5.0,,True,"03 19, 2018",AG1MF6RUO0D5E,B014S1KPKG,{'Gift Amount:': ' 0'},Amazon Customer,Super cute.,Five Stars,1521417600,
5.0,,True,"06 29, 2016",AQ2YB5ZHTKC3T,B00MV9GRNW,,Jasmine F.,worked fine arrived in minutes,Five Stars,1467158400,
5.0,,True,"01 21, 2016",A2A4JDHTHR9B24,B005ESMJ02,,granny bm,Was fine &a on time!,Five Stars,1453334400,
5.0,,True,"12 28, 2013",A2GW85QGBMWKI5,B0062ONJ6U,,Beverly,Was an easy gift to give my daughter who lives 1500 miles from me. She loves to read and has a kindle.,Gift Card,1388188800,
5.0,,True,"07 4, 2016",A2PCPNLIEZMM2B,B00H5BNBJ4,,34RL,This was easy to buy and easy to send. perfect gift I think.,Five Stars,1467590400,
5.0,,True,"01 25, 2017",A1H9WL49A7GFAW,B00P3DUFRW,,Macie,This arrived quickly and had the amount loaded to the card.,Five Stars,1485302400,
5.0,,True,"10 17, 2014",A2PH28QCV9DHZ6,B00G4IUPVQ,,Matt,How can you go wrong!,Five Stars,1413504000,
5.0,,True,"02 18, 2016",A1HTJ12DLJUKHI,B018T7WFNA,,betty,Easy-to-use nice choices,Five Stars,1455753600,
5.0,,False,"01 13, 2017",ADAOT2V574U52,B00AR51Y5I,,AverageJo8777,I bought the Starbucks $25 Gift Card as a Christmas present for my niece. She loves Starbucks and was thrilled to get the gift card.,Starbucks Holiday Gift Card ROCKS,1484265600,
5.0,,True,"03 3, 2018",A1R1MYQDZGVXGO,B004LLILKK,,Mountaintrekker,Its a card.  All Good.,All Good.,1520035200,
5.0,6,False,"12 21, 2014",A1GQAKL9CGQLP1,B00O3YJMS0,,L. M. Keefer,"This gift box is very attractive for the gift card.  I bought this Cracker Barrel card for my son who is saving money for the future and doesn't splurge very often to go out. I like to give gift cards to restaurants as you are buying someone an experience, a bit of deliciousness and fun to break up the routine of home-cooked meals. The box is included free with the gift cards, which is great.  You don't have to wrap the cards and it makes for an attractive gift.  You can recycle the box for other gift cards.",Attractive Gift Card Package,1419120000,
5.0,,True,"04 6, 2017",A3UVX5RBWI4VTA,B00ELQD11E,,Na Li,Wonderful!,Five Stars,1491436800,
5.0,,True,"01 22, 2016",A143DU8MKCYGUP,B004Q7CK9M,{'Gift Amount:': ' 50'},Kindle Customer,great,Five Stars,1453420800,
5.0,,True,"07 12, 2013",A2B3C00EFGSDZO,B004LLIL5U,,erubi,"What better way to send a gift? No hassles, no risk of getting something they won't like...get it them fast and free!",Easiest gift,1373587200,
5.0,,True,"10 30, 2015",A15LDXMBLMVJTJ,B004KNWWMW,,Michelle S.,I love the simplicity,Perfect for my busy life,1446163200,
5.0,,True,"01 3, 2015",A5A4DJ146SLUT,B00G4IW938,,scentsories,great,Five Stars,1420243200,
5.0,,True,"12 27, 2011",A3III07Y9VJI8Q,B004KNWX6C,,leslie,"This is the all around festive, yet non specific Amazon gift card you have been looking for for as long as you can remember.",festive,1324944000,
5.0,,True,"12 19, 2017",A1E0B7GM0IXWQJ,B00H5BN6V2,,Jenn,Exactly what I expected when I purchased it.,Five Stars,1513641600,
5.0,,True,"01 20, 2016",AW9AZSU3D5STA,B0091JKY0M,{'Gift Amount:': ' 100'},Amazon Customer,My son loved it!,Five Stars,1453248000,
5.0,,True,"12 9, 2015",AGR1TMBW9MGK7,B00X6G8J3A,,kms,Netflix!!! ....so glad this company has become viable!,so glad this company has become viable,1449619200,
5.0,,True,"07 15, 2016",A1P4UUD442YJYJ,B00BWDH4DK,,Kindle Customer,Loved it,Five Stars,1468540800,
5.0,,True,"01 28, 2018",A1Z9AB63VNGBLV,B00MV9FM9C,,Amazon Customer,Bought as a gift.,Five Stars,1517097600,
5.0,,True,"02 6, 2013",A2FYFGL9S37941,B0062ONJRE,,pixie lover,This year Christmas was very busy for me.  I purchased Amazon gift card for my boss.  He loved it and I'm sure bought books.,Amazon Gift Card,1360108800,
5.0,,True,"10 8, 2014",A21VGTX4C0HG9O,B00CHSWJPC,,Craig,You almost can never go wrong with a gift card,Gift card,1412726400,
5.0,,True,"06 25, 2018",ADYP03MBQNQFZ,B0091JL3OI,{'Gift Amount:': ' 0'},Connie Bates,Super cute!,Perfect,1529884800,
5.0,,True,"01 8, 2014",ASB27VJWVRJ7G,B00A4EK69C,,Sandra G.,"I selected this card for our teen grandson, thinking that it was the least cutesy of the choices.  I didn't really expect him to like or dislike it - just be glad there was a gift card enclosed.  Well, I was surprised.  He seemed to like the card itself about as much as he liked the chance to shop.  Never underestimate a teen!!  They're amazing!",Great for all ages!,1389139200,
5.0,,True,"03 2, 2016",AJ8JQEU32XENL,B00CHSWG6O,,CB,Quick and easy way to give someone a gift,Five Stars,1456876800,
5.0,,True,"03 9, 2017",A2FEVGDHGYWGBF,B00H5BMH44,,Dawn K,EAsy gift for friends,Five Stars,1489017600,
5.0,,True,"01 7, 2015",AU715JE0KZ164,B0062ONJ6U,,Tamara R. Smith,Wonderful gift,Perfect solution,1420588800,
5.0,,True,"06 16, 2016",A3LBAY6DVQRSDK,B00JDQJZWG,{'Gift Amount:': ' 25'},GMack,I ordered 2 of these for my granddaughters for their birthdays and they were a big hit.  They love shopping at Amazon.com and were very excited to pick up some things on their wish list.  They both really liked the cupcake containers.,Great Birthday Gifts!!,1466035200,
5.0,,True,"01 27, 2013",A3SV9SH55HOJGQ,B0062ONETC,,KMJ,I printed this out after purchase & attached it to a Beautiful old Christmas Card & then dressed up the envelope.  She LOVED it.  Prettiest gift card I've every seen.  Great gift.,For my Sister,1359244800,
5.0,,True,"04 20, 2016",A2QRHRGJ9ZYP0K,B00MV9GM8W,,terry haynes,Good was excellent as always . Took my son here for his 18 th birthday dinner and he loved the food and atmosphere . Highly recommend this restaurant to eat at !,Food was so good !,1461110400,
5.0,6,True,"10 29, 2017",A2EMYDRME7UQVN,B00BXLVHC0,,Mazooch,made my son happy,Five Stars,1509235200,
5.0,,True,"06 30, 2014",AP154D0WLZIDD,B0066AZGD4,,Ellen J. Montgomery,This card was easy to make and send. The receiver of the gift card was very happily surprised and pleased.,Photo Gift Card,1404086400,
5.0,,True,"12 15, 2015",A3KIGDV6NT6GHR,B00NU7QP6S,,Hope Estes/Yarger,I bought this for my brother and sister-in-law. They loved it!,Perfect gift!,1450137600,
5.0,,True,"12 27, 2016",ANCX2FSH9T5A3,B016CICYXO,{'Gift Amount:': ' 25'},Meghan Blake,Gift card was wrapped in a cute package and shipping was extremely fast!,Five Stars,1482796800,
5.0,3,True,"08 6, 2016",A3KQXBK8QIX87F,B00BXLW5QC,,Kitty Momma,I bought this and came as expected. I didn't have any issues at the restaurant with it or anything. Its nice to know that this card is reloadable. This would make a nice gift for someone or as a thank you present.,Arrived Without Issue,1470441600,
5.0,,True,"01 5, 2015",A2K1A5YEDXM5ZQ,B004LLIKY2,,Paul Rodriguez,excelente.!,Five Stars,1420416000,
5.0,,True,"01 26, 2015",A3NM6XSVRBQ5LJ,B004Q7CK9M,,Kathy F,"Hey, what can I say . . . money is always welcome and I like to give gift cards from Amazon because one can always find SOMETHING they like. With a gift card they can't spend it on something inappropriate.",money is always welcome and I like to give gift cards from Amazon because one can ...,1422230400,
5.0,,True,"08 23, 2015",A3CIRXHGNZQSPD,B00PG40EE2,,A Texas Alexandra,"I scheduled this to be delivered by email the next day, but, for some reason, it didn't arrive.  It was easy to go back to the order and re-send it (which replaced the old link with a new one).  The recipient was very happy with it.",This is a great product,1440288000,
5.0,,True,"12 8, 2012",A1HC9J1GRRTB2Z,B004LLIL4G,,a2katco,"ok, what could be better than an Amazon gift card? Love the design on the card too. I'll take another!",Gift card happiness,1354924800,
5.0,,True,"08 27, 2014",A2T9UTRNMUT33Z,B006PJHP62,,miguel,pipi cucu,Five Stars,1409097600,
5.0,,True,"04 17, 2018",A1Q64U68D64RSI,B004LLIKVU,{'Gift Amount:': ' 50'},L. French,My grandchildren were thrilled.,Easy way to send a gift,1523923200,
5.0,,True,"12 21, 2017",A1DKRL1ZTP1M27,B00ET5WBU4,,LC,Great gifts for family @ Christmas.,Five Stars,1513814400,
5.0,,True,"01 26, 2015",ASRFJDLBEET6S,B00GXSCRCC,,josejrosas,It works goe what I want it.,Five Stars,1422230400,
5.0,,False,"03 30, 2015",AI61HU2Y4FLI,B00PG8502O,,David E. Forkey,Wife loved it,Five Stars,1427673600,
5.0,,True,"05 21, 2018",A21BVDBDUAKTE7,B004LLIKVU,{'Gift Amount:': ' 50'},Princess M.,Great gift!  Was able to personalize it with my own photo!,Great gift! Was able to personalize it with my ...,1526860800,
5.0,,True,"06 7, 2017",A15ZCWE9AADLIO,B0091JL3OI,{'Gift Amount:': ' 0'},Amazon Customer,So cute!,Five Stars,1496793600,
5.0,,True,"07 12, 2016",A3EZ9WFD4ZQLJP,B007V6ETDK,,Dena Hammeren,I just do,Five Stars,1468281600,
5.0,,True,"06 16, 2016",A2Y158K42EZWA2,B004LLILBY,,Raysmom,Easy and convenient way to show someone you care!,I care..,1466035200,
5.0,,False,"04 30, 2015",A30BIK2S5XZQS,B00B2TFSO6,,Cherlyn R,"Best way ever to send gifts, especially to a group of people.  Fast, easy, convenient.",Five Stars,1430352000,
5.0,,True,"05 9, 2014",A3FSPSSTLOD4VU,B00B2TFURQ,,Kindle Fire Reader,"Our group wanted to send a thank you card, but the person lives in a fairly remote area.  An Amazon gift card was perfect for mail orders.",Great way to send a gift,1399593600,
5.0,,True,"02 16, 2016",A1I3ZE5U8QQURY,B0187SVGXQ,,TAD,great way to say thank to a friend for sharing their home.,a gift card is always the right size,1455580800,
5.0,,True,"05 31, 2015",AU29AA1W7I9OU,B004Q7CK9M,{'Gift Amount:': ' 25'},TheGoodSquirrel,Excellent value.,Five Stars,1433030400,
5.0,,False,"05 2, 2018",A1ZCLUI91SFMPJ,B004Q7CK9M,{'Gift Amount:': ' 50'},Cindy Burrell,"The gift card was easy, and quick.",Fast and easy gift card.,1525219200,
5.0,,True,"12 9, 2015",A2EI3D24VQKN3Q,B005ESMJCU,{'Gift Amount:': ' 10'},KLT,"Kinda obvious. I mean, who doesn't like Amazon gift cards?",Always the perfect gift,1449619200,
5.0,,True,"12 19, 2016",A2DJZ69GR5MLCI,B01E4QS95I,{'Gift Amount:': ' 100'},Miss Isabel,This is a Christmas gift for a family member.,Five Stars,1482105600,
5.0,,True,"01 31, 2017",A35I72P6MKQ9DR,B00B2TFSO6,,Bernardo Conquet,Excelent,Five Stars,1485820800,
5.0,,True,"12 14, 2017",A2IGSUZ4FEJWFV,B00ELQD11E,,C. M. Ohde,Can you use Whole Food gift gard on Amazon purchaes?,Gift card,1513209600,
5.0,,True,"01 18, 2015",A1SBZW465BC3QZ,B00895H7FO,,Deb,delivery and item as expected- will do again next year,Five Stars,1421539200,
5.0,,False,"02 28, 2016",A1QVD3JKX4ILBR,B00KV30IHG,,Amazon Customer,"i very hope , for good cards",for good,1456617600,
5.0,,True,"02 12, 2018",A2ZPLPMVWD5IH7,B00FTITVAS,,Sleeslag,"You get some grub and go see a flick.  You can't go wrong.

I love to give out these gift cards.",It's like a 2 for 1 gift card.,1518393600,
5.0,,True,"08 25, 2015",AXZ9P47I7449D,B007V6ETDK,,Diane Sidey,Great,Five Stars,1440460800,
5.0,,True,"01 31, 2014",A1FGIU10646S8L,B00GXSCJDY,,gadget lover,"the best item for the one that has everything, to purchase what they think they can't live without. best gift ever",gift card,1391126400,
5.0,,False,"10 2, 2014",ARBQV13RB52BW,B004LLIKY2,,Claire Choo,Perfect for the most fussy of people. They'll always get whatever it is they want.,Five Stars,1412208000,
5.0,,True,"02 1, 2018",A19MSBGXL07L1K,B00MV9GM8W,,Rachel Owens,It is great getting this by email right away!,Five Stars,1517443200,
5.0,,True,"12 22, 2015",AABWN5Y1A7YWE,B00VF0MCCS,,Cheryl H.,Purchased as Christmas gift,Five Stars,1450742400,
5.0,,True,"06 2, 2017",A96DI907VX9XN,B016CM2GVK,,M.Catherine,"Recipient appreciated it - but, beware, it took more than once to get it to her. I actually had to call Amazon to get it done and only then did it make it to her inbox.",Let the Buyer Beware!,1496361600,
5.0,,True,"02 14, 2018",A3JJCEWMURCDF2,B01E4QQ6QM,{'Gift Amount:': ' 20'},Amazon Customer,perfect gift,Five Stars,1518566400,
5.0,,True,"03 9, 2016",ABP8OFRTQ3OP3,B00MV9O08G,,Amazon Customer,great,Five Stars,1457481600,
5.0,,True,"04 24, 2013",A1ZD5FIL4AB0UG,B004LLIL4G,,Jill Campbell,My sister was so surprised and happy to receive the gift card on her birthday.  She is an avid Kindle fan so now she has more funds to order.,Above and beyond,1366761600,
5.0,,True,"07 25, 2016",A3Q8BKEU7BXF64,B00EEHV8DI,,Daphne,Great gifts for coworkers! Who doesn't love the movies?,Coworker Gifts,1469404800,
5.0,,True,"02 14, 2018",A11MIBZBBYZMD6,B004LLIKVU,{'Gift Amount:': ' 50'},Margaret Garsee,Easiest way to send gifts to friends far away!,Love it,1518566400,
5.0,,True,"03 26, 2015",A3CXTO3WSMJAWO,B00MV9M8PS,,CBoyce,"Bought it as a Birthday present, and they love it!  No problems what so ever!",Love my Dave & Busters Gift Card.,1427328000,
5.0,,True,"10 21, 2013",AUS00NDKDWU6N,B00C5UMCIG,,Andrea Scott,Wedding gift for niece and nephew who got to get Exactly what they needed and wanted.  I was told it was their favorite way to shop as both are in college and very busy.  Loved the convenience for everyone!,Great Convenience and well appreciated,1382313600,
5.0,,True,"04 28, 2016",A22FZ3MCLE36DC,B00910XGTM,,Mathis,THIS WAS FOR MY GRANDDAUGHTER,Five Stars,1461801600,
5.0,,True,"01 8, 2017",A2WJZL5S6I68DC,B00AR51Y5I,,Amazon Customer,Daughter was very happy to get it..  She's a huge Starbucks fan!,Great gift!,1483833600,
5.0,,True,"12 31, 2016",A1F1S3C8HDV6L,B01E4QPDV6,{'Gift Amount:': ' 150'},Amazon Customer,"LOVED IT !!!!!!!!!  Fantastic packaging ! Definitely looking forward to seeing upcoming
designs for different seasons in gift boxes!",Five Stars,1483142400,
5.0,,True,"09 30, 2014",A2749TZ7CN91Y3,B007V6ETXA,,footie429,Awesome!,Five Stars,1412035200,
5.0,,True,"02 18, 2018",A2G818XJOOLSXG,B004LLIKVU,{'Gift Amount:': ' 50'},Cliente Kindle,everything excellent.,Five Stars,1518912000,
5.0,,True,"11 10, 2017",A1F1U7IWDVQ7Y3,B004Q7CK9M,{'Gift Amount:': ' 50'},lynette curtis,Grandkids always love gift cards!!!,Five Stars,1510272000,
5.0,,True,"01 8, 2017",ADUSYCDKFY9EW,B00VTVA9TQ,,Amazon Customer,Thank you for getting this to me for Christmas Eve.,Santa was saved!,1483833600,
5.0,,True,"06 14, 2018",A29TE5EEJVLDM5,B004LLIKVU,{'Gift Amount:': ' 50'},arc808,Easy to gift to my sister across the country for her first Mother's Day,Simple and convenient,1528934400,
5.0,,True,"06 13, 2013",A3M9JMFEDUCZ2M,B00A4EK69C,,Linda Champlin,She was thrilled when she opened her card and this gift card was inside.  She goes on Amazon all the time!,It was a truly Happy Birthday for my sister,1371081600,
5.0,,True,"03 1, 2018",A3W2RCSPOUGME6,B01E4QPDV6,{'Gift Amount:': ' 50'},Alice Bower,It was a great gift my my great grandson,Easy,1519862400,
5.0,,True,"03 2, 2013",A1FI8UZM8WOMD,B004LLILO6,,Tommy Dore,"Delivered instantly. A wonderful way to give a gift card, transfers directly into your amazon account. Highly recommend this method of giving gift cards.",Perfect.,1362182400,
5.0,,True,"02 18, 2016",A3RL4YQUI228QH,B00BXLVD8I,,Andrew C,Exactly what you'd expect without needing to drive to P.F. Chang's to pick it up!,Five Stars,1455753600,
5.0,,True,"01 28, 2017",A27HSP9QUS1OPV,B00I5428EE,,Jose,fine,Five Stars,1485561600,
5.0,,True,"01 21, 2017",A2XGOAP5EOY20X,B0091JKVU0,{'Gift Amount:': ' 150'},Amazon Customer,Met Great Expectations! Loved the tin it came in!,Met Great Expectations! Loved the tin it came in,1484956800,
5.0,,True,"03 4, 2015",A2LQXALIIFLGAI,B005ESMJ02,{'Gift Amount:': ' 50'},Linda A. Rogers,Very happy with my purchases,Five Stars,1425427200,
5.0,,True,"07 28, 2016",A3FEORHEG7NVN1,B00AR51Y5I,,Kunal Verma,Makes a wonderful gift.,Five Stars,1469664000,
5.0,,True,"05 5, 2016",A37W9LDPT4XYCW,B00BXLVAD6,,Kindle Customer,Great gift and Quick shipment,Perfect gift!,1462406400,
5.0,,True,"11 30, 2016",A1YHS9549DLXJD,B0091JKVU0,{'Gift Amount:': ' 25'},Nina,Received in excellent condition (gift).,Five Stars,1480464000,
5.0,,True,"03 18, 2017",ABKP22S8RXAAJ,B006PJHPV2,,ceecee,a very good buy !!,Five Stars,1489795200,
5.0,,False,"11 6, 2015",AIAMBUFGJCFXK,B01GP1W4LA,,Cueball,"Got a $100 Gift Card as a gift for my birthday---splurged on a great golf course for myself.  Loved the gift---thanks Fish!
Hope to get another one next year!",Happy,1446768000,
5.0,,True,"12 22, 2015",ANBTTR2QT4C7,B00FTGFAF0,,Pro-gun,How can you write a meaningful review of gift cards?,Gift Cards,1450742400,
5.0,,True,"07 13, 2017",A2V8I1XYCP1M7Z,B00BXLT1UA,,Sierra K.,Exactly what it says it is.,Five Stars,1499904000,
5.0,,True,"12 6, 2014",ABHDWJA5PX2VC,B00FTGFFOG,,sunflower,These are nice for gifts and love the choice of cards Amazon has and delivered very quickly too.,Totally handy ..,1417824000,
5.0,,True,"07 14, 2016",A2JZCSR9OQKSGJ,B009HE86FQ,,J. Franceschini,Kids loved it,Five Stars,1468454400,
5.0,,True,"01 3, 2014",A3EDF9JOY7IHM4,B0066AZGD4,,Natalie Woody,"What an awesome gift idea for those family members that you hardly ever see, my parents loved this gift and received it right on Christmas because you choose the date you want them to receive it.",Put your picture on your gift card,1388707200,
5.0,,True,"01 25, 2015",A19G0PICJK9P2G,B004LLIL5A,,Luis Duarte,The best option for venezuelan users.,Five Stars,1422144000,
5.0,,True,"04 23, 2013",A2RIBULCL1Z78E,B004LLIKY2,,Sally Horan,"I have not read either of these books yet, they are for when I go on holiday later this year.",Books,1366675200,
5.0,,True,"12 21, 2015",A1Z0ILQ0DFIJ1L,B00B2TFSO6,,leminimo,good,Five Stars,1450656000,
5.0,,True,"01 1, 2015",A29Q5GNZ5TDR76,B00G4IV2VI,,Patricia Ohlrich,Great way to buy for family in Europe.,Five Stars,1420070400,
5.0,,True,"08 24, 2016",A1O0W1MJPZYI9J,B0091JKJ0M,{'Gift Amount:': ' 50'},CYNTHIA MCGOWAN,Nice for gift card presents,Five Stars,1471996800,
5.0,,True,"10 26, 2015",A1DOORAIYIV4UB,B00NU8F23Y,,Ana&#039;s Choices,Received as promised and ready to use.  Excellent purchase.,Excellent purchase.,1445817600,
5.0,,True,"11 3, 2015",A1VA11I4I7QX2H,B00H5BMH44,,K. A. Cook,Just what he needed,Surprise,1446508800,
5.0,,True,"05 14, 2016",A306ICE71CAYGH,B004Q7CK9M,{'Gift Amount:': ' 25'},Myrna Voisine,Nice gift for my grandkids for Christmas.,Five Stars,1463184000,
5.0,,True,"02 9, 2013",AF4TIMJ3AVL9,B0091JKJ0M,{'Gift Amount:': ' 100'},Dean,"the box is awesome. Very professional presentation. Very sturdy box. Can't go wrong with this gift.  If ordering more then 1 not to worry cause it has a see thru bottom to figure out which denomination went to who. The box is sealed to prevent tampering with, without you knowing it. It's free unlike toysrus who charges for gift cards. To me that's like paying a cover charge to spend money in ur store.",awesom,1360368000,
5.0,,True,"07 23, 2014",A285VEOXK7HYZZ,B00H5BMH44,,Samuel Kirk,Todd variety makes it easier to select the right card.  The process to pay for and send is extremely stress-free.,Todd variety makes it easier to select the right card ...,1406073600,
5.0,,True,"05 6, 2017",AZ5DTF2QHXC77,B01E4QUN0W,{'Gift Amount:': ' 50'},Victoria Watson,"What else can I help you with?
Live help is not credit card security encrypted.

Are you using an online account for check out, or shopping as a guest?
You too, thanks.
Great, thank you.",gjkdld,1494028800,
